time	V(n002)	V(n003)
2.260000000000000e-03	-4.473333e-05	2.236692e-01
2.300000000000000e-03	-4.466179e-05	2.233114e-01
2.301380000000001e-03	-4.465932e-05	2.232991e-01
2.303220000000002e-03	1.270674e+00	2.233279e-01
2.305000000000000e-03	4.999955e+00	2.234447e-01
2.355000000000000e-03	4.999953e+00	2.329881e-01
2.355500000000000e-03	1.666620e+00	2.329835e-01
2.356500000000000e-03	-4.659433e-05	2.329741e-01
2.360000000000000e-03	-4.658780e-05	2.329415e-01
2.400000000000000e-03	-4.651329e-05	2.325689e-01
2.401380000000001e-03	-4.651072e-05	2.325561e-01
2.403220000000002e-03	1.270672e+00	2.325842e-01
2.405000000000000e-03	4.999953e+00	2.327004e-01
2.455000000000000e-03	4.999951e+00	2.422253e-01
2.455500000000000e-03	1.666618e+00	2.422204e-01
2.456500000000000e-03	-4.844165e-05	2.422108e-01
2.460000000000000e-03	-4.843487e-05	2.421768e-01
2.500000000000000e-03	-4.835740e-05	2.417895e-01
2.501380000000001e-03	-4.835473e-05	2.417762e-01
2.503220000000002e-03	1.270670e+00	2.418036e-01
2.505000000000000e-03	4.999952e+00	2.419191e-01
2.555000000000000e-03	4.999950e+00	2.514256e-01
2.555500000000000e-03	1.666616e+00	2.514206e-01
2.556500000000000e-03	-5.028160e-05	2.514105e-01
2.560000000000000e-03	-5.027456e-05	2.513753e-01
2.600000000000000e-03	-5.019415e-05	2.509733e-01
2.601380000000001e-03	-5.019138e-05	2.509594e-01
2.603220000000002e-03	1.270668e+00	2.509862e-01
2.605000000000000e-03	4.999950e+00	2.511010e-01
2.655000000000000e-03	4.999948e+00	2.605891e-01
2.655500000000000e-03	1.666615e+00	2.605839e-01
2.656500000000000e-03	-5.211420e-05	2.605735e-01
2.660000000000000e-03	-5.210690e-05	2.605370e-01
2.700000000000000e-03	-5.202356e-05	2.601203e-01
2.701380000000001e-03	-5.202069e-05	2.601059e-01
2.703220000000002e-03	1.270666e+00	2.601320e-01
2.705000000000000e-03	4.999948e+00	2.602463e-01
2.755000000000000e-03	4.999946e+00	2.697161e-01
2.755500000000000e-03	1.666613e+00	2.697107e-01
2.756500000000000e-03	-5.393948e-05	2.696999e-01
2.760000000000000e-03	-5.393193e-05	2.696621e-01
2.800000000000000e-03	-5.384567e-05	2.692308e-01
2.801380000000001e-03	-5.384269e-05	2.692160e-01
2.803220000000002e-03	1.270664e+00	2.692414e-01
2.805000000000000e-03	4.999946e+00	2.693550e-01
2.855000000000000e-03	4.999944e+00	2.788066e-01
2.855500000000000e-03	1.666611e+00	2.788010e-01
2.856500000000000e-03	-5.575747e-05	2.787898e-01
2.860000000000000e-03	-5.574966e-05	2.787508e-01
2.900000000000000e-03	-5.566050e-05	2.783050e-01
2.901380000000001e-03	-5.565742e-05	2.782896e-01
2.903220000000002e-03	1.270663e+00	2.783144e-01
2.905000000000000e-03	4.999944e+00	2.784273e-01
2.955000000000000e-03	4.999942e+00	2.878608e-01
2.955500000000000e-03	1.666609e+00	2.878550e-01
2.956500000000000e-03	-5.756820e-05	2.878435e-01
2.960000000000000e-03	-5.756014e-05	2.878032e-01
3.000000000000000e-03	-5.746808e-05	2.873429e-01
3.001380000000001e-03	-5.746491e-05	2.873270e-01
3.003220000000002e-03	1.270661e+00	2.873511e-01
3.005000000000000e-03	4.999942e+00	2.874634e-01
3.055000000000000e-03	4.999940e+00	2.968788e-01
3.055500000000000e-03	1.666607e+00	2.968729e-01
3.056500000000000e-03	-5.937170e-05	2.968610e-01
3.060000000000000e-03	-5.936338e-05	2.968194e-01
3.100000000000000e-03	-5.926844e-05	2.963447e-01
3.101380000000001e-03	-5.926517e-05	2.963283e-01
3.103220000000002e-03	1.270659e+00	2.963518e-01
3.105000000000000e-03	4.999941e+00	2.964634e-01
3.155000000000000e-03	4.999939e+00	3.058608e-01
3.155500000000000e-03	1.666606e+00	3.058547e-01
3.156500000000000e-03	-6.116800e-05	3.058425e-01
3.160000000000000e-03	-6.115943e-05	3.057997e-01
3.200000000000000e-03	-6.106161e-05	3.053106e-01
3.201380000000001e-03	-6.105824e-05	3.052937e-01
3.203220000000002e-03	1.270657e+00	3.053165e-01
3.205000000000000e-03	4.999939e+00	3.054275e-01
3.255000000000000e-03	4.999937e+00	3.148070e-01
3.255500000000000e-03	1.666604e+00	3.148007e-01
3.256500000000000e-03	-6.295712e-05	3.147881e-01
3.260000000000000e-03	-6.294830e-05	3.147440e-01
3.300000000000000e-03	-6.284763e-05	3.142406e-01
3.301380000000001e-03	-6.284416e-05	3.142233e-01
3.303220000000002e-03	1.270655e+00	3.142454e-01
3.305000000000000e-03	4.999937e+00	3.143558e-01
3.355000000000000e-03	4.999935e+00	3.237174e-01
3.355500000000000e-03	1.666602e+00	3.237109e-01
3.356500000000000e-03	-6.473910e-05	3.236980e-01
3.360000000000000e-03	-6.473003e-05	3.236527e-01
3.400000000000000e-03	-6.462650e-05	3.231350e-01
3.401380000000000e-03	-6.462294e-05	3.231172e-01
3.403220000000001e-03	1.270654e+00	3.231386e-01
3.405000000000000e-03	4.999935e+00	3.232484e-01
3.455000000000000e-03	4.999933e+00	3.325923e-01
3.455500000000000e-03	1.666600e+00	3.325856e-01
3.456500000000000e-03	-6.651396e-05	3.325723e-01
3.460000000000000e-03	-6.650465e-05	3.325257e-01
3.500000000000000e-03	-6.639828e-05	3.319939e-01
3.501380000000001e-03	-6.639461e-05	3.319756e-01
3.503220000000002e-03	1.270652e+00	3.319964e-01
3.505000000000000e-03	4.999934e+00	3.321055e-01
3.555000000000000e-03	4.999932e+00	3.414317e-01
3.555500000000000e-03	1.666598e+00	3.414248e-01
3.556500000000000e-03	-6.828173e-05	3.414112e-01
3.560000000000000e-03	-6.827217e-05	3.413634e-01
3.600000000000000e-03	-6.816298e-05	3.408174e-01
3.601380000000000e-03	-6.815921e-05	3.407986e-01
3.603220000000001e-03	1.270650e+00	3.408187e-01
3.605000000000000e-03	4.999932e+00	3.409272e-01
3.655000000000000e-03	4.999930e+00	3.502358e-01
3.655500000000000e-03	1.666597e+00	3.502288e-01
3.656500000000000e-03	-7.004245e-05	3.502147e-01
3.660000000000000e-03	-7.003264e-05	3.501657e-01
3.700000000000000e-03	-6.992063e-05	3.496056e-01
3.701380000000001e-03	-6.991677e-05	3.495863e-01
3.703220000000002e-03	1.270648e+00	3.496059e-01
3.705000000000000e-03	4.999930e+00	3.497137e-01
3.755000000000000e-03	4.999928e+00	3.590047e-01
3.755500000000000e-03	1.666595e+00	3.589975e-01
3.756500000000000e-03	-7.179613e-05	3.589832e-01
3.760000000000000e-03	-7.178607e-05	3.589329e-01
3.800000000000000e-03	-7.167126e-05	3.583588e-01
3.801380000000001e-03	-7.166730e-05	3.583390e-01
3.803220000000002e-03	1.270647e+00	3.583579e-01
3.805000000000000e-03	4.999928e+00	3.584651e-01
3.855000000000000e-03	4.999927e+00	3.677386e-01
3.855500000000000e-03	1.666593e+00	3.677313e-01
3.856500000000000e-03	-7.354281e-05	3.677166e-01
3.860000000000000e-03	-7.353251e-05	3.676651e-01
3.900000000000000e-03	-7.341491e-05	3.670770e-01
3.901380000000001e-03	-7.341085e-05	3.670568e-01
3.903220000000002e-03	1.270645e+00	3.670750e-01
3.905000000000000e-03	4.999927e+00	3.671816e-01
3.955000000000000e-03	4.999925e+00	3.764377e-01
3.955500000000000e-03	1.666591e+00	3.764301e-01
3.956500000000000e-03	-7.528251e-05	3.764151e-01
3.960000000000000e-03	-7.527197e-05	3.763624e-01
4.000000000000000e-03	-7.515158e-05	3.757604e-01
4.001380000000000e-03	-7.514743e-05	3.757397e-01
4.003219999999998e-03	1.270643e+00	3.757572e-01
4.005000000000000e-03	4.999925e+00	3.758632e-01
4.055000000000000e-03	4.999923e+00	3.851019e-01
4.055499999999999e-03	1.666590e+00	3.850943e-01
4.056499999999999e-03	-7.701527e-05	3.850788e-01
4.059999999999999e-03	-7.700448e-05	3.850249e-01
4.100000000000000e-03	-7.688133e-05	3.844091e-01
4.101380000000000e-03	-7.687708e-05	3.843879e-01
4.103219999999999e-03	1.270641e+00	3.844048e-01
4.105000000000000e-03	4.999923e+00	3.845102e-01
4.155000000000000e-03	4.999921e+00	3.937317e-01
4.155499999999999e-03	1.666588e+00	3.937238e-01
4.156500000000000e-03	-7.874110e-05	3.937080e-01
4.160000000000000e-03	-7.873007e-05	3.936529e-01
4.200000000000001e-03	-7.860416e-05	3.930233e-01
4.201380000000000e-03	-7.859982e-05	3.930016e-01
4.203220000000000e-03	1.270640e+00	3.930179e-01
4.205000000000000e-03	4.999921e+00	3.931226e-01
4.255000000000000e-03	4.999919e+00	4.023269e-01
4.255500000000000e-03	1.666586e+00	4.023188e-01
4.256500000000000e-03	-8.046005e-05	4.023027e-01
4.260000000000000e-03	-8.044878e-05	4.022464e-01
4.300000000000001e-03	-8.032011e-05	4.016030e-01
4.301380000000000e-03	-8.031567e-05	4.015809e-01
4.303220000000000e-03	1.270638e+00	4.015965e-01
4.305000000000000e-03	4.999920e+00	4.017007e-01
4.354999999999999e-03	4.999918e+00	4.108878e-01
4.355499999999999e-03	1.666584e+00	4.108796e-01
4.356499999999999e-03	-8.217213e-05	4.108631e-01
4.359999999999999e-03	-8.216062e-05	4.108056e-01
4.400000000000000e-03	-8.202921e-05	4.101486e-01
4.401380000000000e-03	-8.202469e-05	4.101259e-01
4.403219999999999e-03	1.270636e+00	4.101410e-01
4.405000000000000e-03	4.999918e+00	4.102445e-01
4.455000000000000e-03	4.999916e+00	4.194145e-01
4.455499999999999e-03	1.666583e+00	4.194061e-01
4.456500000000000e-03	-8.387736e-05	4.193893e-01
4.460000000000000e-03	-8.386562e-05	4.193306e-01
4.500000000000001e-03	-8.373149e-05	4.186599e-01
4.501380000000000e-03	-8.372687e-05	4.186368e-01
4.503220000000000e-03	1.270634e+00	4.186512e-01
4.505000000000000e-03	4.999916e+00	4.187542e-01
4.555000000000000e-03	4.999915e+00	4.279072e-01
4.555500000000000e-03	1.666581e+00	4.278986e-01
4.556500000000000e-03	-8.557580e-05	4.278815e-01
4.560000000000000e-03	-8.556381e-05	4.278216e-01
4.600000000000001e-03	-8.542697e-05	4.271373e-01
4.601380000000000e-03	-8.542225e-05	4.271137e-01
4.603220000000000e-03	1.270633e+00	4.271275e-01
4.605000000000000e-03	4.999915e+00	4.272299e-01
4.654999999999999e-03	4.999913e+00	4.363659e-01
4.655499999999999e-03	1.666579e+00	4.363572e-01
4.656499999999999e-03	-8.726744e-05	4.363397e-01
4.659999999999999e-03	-8.725523e-05	4.362786e-01
4.700000000000000e-03	-8.711567e-05	4.355808e-01
4.701380000000000e-03	-8.711086e-05	4.355568e-01
4.703219999999999e-03	1.270631e+00	4.355700e-01
4.705000000000000e-03	4.999913e+00	4.356717e-01
4.755000000000000e-03	4.999911e+00	4.447909e-01
4.755499999999999e-03	1.666578e+00	4.447820e-01
4.756499999999999e-03	-8.895234e-05	4.447642e-01
4.759999999999999e-03	-8.893988e-05	4.447019e-01
4.800000000000000e-03	-8.879763e-05	4.439907e-01
4.801380000000000e-03	-8.879273e-05	4.439662e-01
4.803220000000000e-03	1.270630e+00	4.439787e-01
4.805000000000000e-03	4.999911e+00	4.440798e-01
4.855000000000000e-03	4.999909e+00	4.531822e-01
4.855500000000000e-03	1.666576e+00	4.531731e-01
4.856500000000000e-03	-9.063050e-05	4.531550e-01
4.860000000000000e-03	-9.061781e-05	4.530916e-01
4.900000000000001e-03	-9.047288e-05	4.523669e-01
4.901380000000000e-03	-9.046788e-05	4.523419e-01
4.903220000000000e-03	1.270628e+00	4.523538e-01
4.905000000000000e-03	4.999909e+00	4.524544e-01
4.954999999999999e-03	4.999907e+00	4.615400e-01
4.955499999999999e-03	1.666574e+00	4.615308e-01
4.956499999999999e-03	-9.230196e-05	4.615123e-01
4.959999999999999e-03	-9.228904e-05	4.614477e-01
5.000000000000000e-03	-9.214143e-05	4.607097e-01
5.001380000000000e-03	-9.213635e-05	4.606842e-01
5.003219999999999e-03	1.270626e+00	4.606955e-01
5.005000000000000e-03	4.999908e+00	4.607955e-01
5.055000000000000e-03	4.999906e+00	4.698645e-01
5.055499999999999e-03	1.666573e+00	4.698550e-01
5.056499999999999e-03	-9.396675e-05	4.698363e-01
5.059999999999999e-03	-9.395359e-05	4.697705e-01
5.100000000000000e-03	-9.380333e-05	4.690191e-01
5.101380000000000e-03	-9.379815e-05	4.689932e-01
5.103219999999999e-03	1.270624e+00	4.690039e-01
5.105000000000000e-03	4.999906e+00	4.691033e-01
5.155000000000000e-03	4.999904e+00	4.781556e-01
5.155499999999999e-03	1.666571e+00	4.781461e-01
5.156500000000000e-03	-9.562489e-05	4.781269e-01
5.160000000000000e-03	-9.561150e-05	4.780600e-01
5.200000000000001e-03	-9.545858e-05	4.772954e-01
5.201380000000000e-03	-9.545331e-05	4.772690e-01
5.203220000000000e-03	1.270623e+00	4.772791e-01
5.205000000000000e-03	4.999905e+00	4.773779e-01
5.255000000000000e-03	4.999903e+00	4.864137e-01
5.255500000000000e-03	1.666569e+00	4.864040e-01
5.256500000000000e-03	-9.727640e-05	4.863845e-01
5.260000000000000e-03	-9.726278e-05	4.863164e-01
5.300000000000001e-03	-9.710722e-05	4.855386e-01
5.301380000000001e-03	-9.710186e-05	4.855118e-01
5.303220000000000e-03	1.270621e+00	4.855213e-01
5.305000000000000e-03	4.999903e+00	4.856195e-01
5.355000000000000e-03	4.999901e+00	4.946388e-01
5.355499999999999e-03	1.666568e+00	4.946289e-01
5.356499999999999e-03	-9.892132e-05	4.946091e-01
5.359999999999999e-03	-9.890747e-05	4.945399e-01
5.400000000000000e-03	-9.874928e-05	4.937489e-01
5.401380000000000e-03	-9.874383e-05	4.937216e-01
5.403219999999999e-03	1.270620e+00	4.937305e-01
5.405000000000000e-03	4.999901e+00	4.938281e-01
5.455000000000000e-03	4.999899e+00	5.028310e-01
5.455499999999999e-03	1.666566e+00	5.028210e-01
5.456500000000000e-03	-1.005597e-04	5.028009e-01
5.460000000000000e-03	-1.005456e-04	5.027305e-01
5.500000000000001e-03	-1.003848e-04	5.019264e-01
5.501380000000000e-03	-1.003792e-04	5.018987e-01
5.503220000000000e-03	1.270618e+00	5.019070e-01
5.505000000000000e-03	4.999899e+00	5.020040e-01
5.555000000000000e-03	4.999898e+00	5.109906e-01
5.555500000000000e-03	1.666564e+00	5.109804e-01
5.556500000000000e-03	-1.021915e-04	5.109599e-01
5.560000000000000e-03	-1.021772e-04	5.108883e-01
5.600000000000001e-03	-1.020138e-04	5.100713e-01
5.601380000000000e-03	-1.020081e-04	5.100431e-01
5.603220000000000e-03	1.270616e+00	5.100508e-01
5.605000000000000e-03	4.999898e+00	5.101472e-01
5.654999999999999e-03	4.999896e+00	5.191175e-01
5.655499999999999e-03	1.666563e+00	5.191072e-01
5.656499999999999e-03	-1.038168e-04	5.190864e-01
5.659999999999999e-03	-1.038022e-04	5.190137e-01
5.700000000000000e-03	-1.036362e-04	5.181836e-01
5.701380000000000e-03	-1.036305e-04	5.181550e-01
5.703219999999999e-03	1.270615e+00	5.181621e-01
5.705000000000000e-03	4.999897e+00	5.182579e-01
5.755000000000000e-03	4.999895e+00	5.272120e-01
5.755499999999999e-03	1.666561e+00	5.272015e-01
5.756499999999999e-03	-1.054356e-04	5.271804e-01
5.759999999999999e-03	-1.054208e-04	5.271066e-01
5.800000000000000e-03	-1.052522e-04	5.262635e-01
5.801380000000000e-03	-1.052464e-04	5.262344e-01
5.803220000000000e-03	1.270613e+00	5.262409e-01
5.805000000000000e-03	4.999895e+00	5.263363e-01
5.855000000000000e-03	4.999893e+00	5.352742e-01
5.855500000000000e-03	1.666560e+00	5.352635e-01
5.856500000000000e-03	-1.070479e-04	5.352421e-01
5.860000000000000e-03	-1.070329e-04	5.351671e-01
5.900000000000001e-03	-1.068617e-04	5.343112e-01
5.901380000000000e-03	-1.068558e-04	5.342817e-01
5.903220000000000e-03	1.270611e+00	5.342876e-01
5.905000000000000e-03	4.999893e+00	5.343823e-01
5.954999999999999e-03	4.999891e+00	5.433041e-01
5.955499999999999e-03	1.666558e+00	5.432933e-01
5.956499999999999e-03	-1.086538e-04	5.432715e-01
5.959999999999999e-03	-1.086386e-04	5.431955e-01
6.000000000000000e-03	-1.084648e-04	5.423267e-01
6.001380000000000e-03	-1.084589e-04	5.422968e-01
6.003219999999999e-03	1.270610e+00	5.423021e-01
6.005000000000000e-03	4.999892e+00	5.423962e-01
6.055000000000000e-03	4.999890e+00	5.513021e-01
6.055499999999999e-03	1.666556e+00	5.512910e-01
6.056499999999999e-03	-1.102533e-04	5.512690e-01
6.059999999999999e-03	-1.102379e-04	5.511917e-01
6.100000000000000e-03	-1.100615e-04	5.503102e-01
6.101380000000000e-03	-1.100555e-04	5.502799e-01
6.103219999999999e-03	1.270608e+00	5.502846e-01
6.105000000000000e-03	4.999890e+00	5.503781e-01
6.155000000000000e-03	4.999888e+00	5.592680e-01
6.155500000000000e-03	1.666555e+00	5.592569e-01
6.156500000000000e-03	-1.118464e-04	5.592344e-01
6.160000000000000e-03	-1.118307e-04	5.591561e-01
6.200000000000001e-03	-1.116519e-04	5.582619e-01
6.201380000000000e-03	-1.116457e-04	5.582310e-01
6.203220000000000e-03	1.270607e+00	5.582352e-01
6.205000000000000e-03	4.999888e+00	5.583282e-01
6.255000000000000e-03	4.999887e+00	5.672022e-01
6.255500000000000e-03	1.666553e+00	5.671908e-01
6.256500000000000e-03	-1.134331e-04	5.671681e-01
6.260000000000000e-03	-1.134172e-04	5.670887e-01
6.300000000000001e-03	-1.132358e-04	5.661817e-01
6.301380000000001e-03	-1.132296e-04	5.661504e-01
6.303220000000000e-03	1.270605e+00	5.661540e-01
6.305000000000000e-03	4.999887e+00	5.662464e-01
6.355000000000000e-03	4.999885e+00	5.751047e-01
6.355499999999999e-03	1.666552e+00	5.750932e-01
6.356499999999999e-03	-1.150135e-04	5.750701e-01
6.359999999999999e-03	-1.149974e-04	5.749896e-01
6.400000000000000e-03	-1.148135e-04	5.740700e-01
6.401380000000000e-03	-1.148072e-04	5.740383e-01
6.403219999999999e-03	1.270603e+00	5.740412e-01
6.405000000000000e-03	4.999885e+00	5.741331e-01
6.455000000000000e-03	4.999883e+00	5.829755e-01
6.455499999999999e-03	1.666550e+00	5.829639e-01
6.456500000000000e-03	-1.165876e-04	5.829405e-01
6.460000000000000e-03	-1.165713e-04	5.828589e-01
6.500000000000001e-03	-1.163848e-04	5.819267e-01
6.501380000000000e-03	-1.163784e-04	5.818946e-01
6.503220000000000e-03	1.270602e+00	5.818970e-01
6.505000000000000e-03	4.999884e+00	5.819883e-01
6.555000000000000e-03	4.999882e+00	5.908150e-01
6.555500000000000e-03	1.666548e+00	5.908031e-01
6.556500000000000e-03	-1.181554e-04	5.907795e-01
6.560000000000000e-03	-1.181389e-04	5.906968e-01
6.600000000000001e-03	-1.179499e-04	5.897521e-01
6.601380000000000e-03	-1.179434e-04	5.897195e-01
6.603220000000000e-03	1.270600e+00	5.897213e-01
6.605000000000000e-03	4.999882e+00	5.898120e-01
6.654999999999999e-03	4.999880e+00	5.986232e-01
6.655499999999999e-03	1.666547e+00	5.986112e-01
6.656499999999999e-03	-1.197169e-04	5.985872e-01
6.659999999999999e-03	-1.197002e-04	5.985034e-01
6.660599999999999e-03	-1.196973e-04	5.984890e-01
6.700000000000000e-03	-1.195087e-04	5.975462e-01
6.701380000000000e-03	-1.195021e-04	5.975132e-01
6.703219999999999e-03	1.270599e+00	5.975145e-01
6.705000000000000e-03	4.999880e+00	5.976046e-01
6.755000000000000e-03	4.999879e+00	6.064001e-01
6.755499999999999e-03	1.666545e+00	6.063880e-01
6.756499999999999e-03	-1.212722e-04	6.063637e-01
6.760000000000000e-03	-1.212553e-04	6.062788e-01
6.800000000000000e-03	-1.210613e-04	6.053091e-01
6.801380000000000e-03	-1.210546e-04	6.052758e-01
6.803220000000000e-03	1.270597e+00	6.052764e-01
6.805000000000000e-03	4.999879e+00	6.053661e-01
6.855000000000000e-03	4.999877e+00	6.141461e-01
6.855500000000000e-03	1.666544e+00	6.141338e-01
6.856500000000000e-03	-1.228213e-04	6.141092e-01
6.860000000000000e-03	-1.228041e-04	6.140232e-01
6.900000000000001e-03	-1.226077e-04	6.130412e-01
6.901380000000000e-03	-1.226010e-04	6.130073e-01
6.903220000000000e-03	1.270596e+00	6.130074e-01
6.905000000000001e-03	4.999877e+00	6.130965e-01
6.955000000000000e-03	4.999876e+00	6.218610e-01
6.955500000000000e-03	1.666542e+00	6.218486e-01
6.956500000000000e-03	-1.243642e-04	6.218237e-01
6.960000000000000e-03	-1.243468e-04	6.217366e-01
7.000000000000001e-03	-1.241479e-04	6.207423e-01
7.001380000000001e-03	-1.241411e-04	6.207080e-01
7.003220000000000e-03	1.270594e+00	6.207075e-01
7.005000000000000e-03	4.999876e+00	6.207960e-01
7.055000000000000e-03	4.999874e+00	6.295452e-01
7.055499999999999e-03	1.666541e+00	6.295326e-01
7.056499999999999e-03	-1.259010e-04	6.295074e-01
7.059999999999999e-03	-1.258834e-04	6.294193e-01
7.100000000000000e-03	-1.256820e-04	6.284126e-01
7.101380000000000e-03	-1.256751e-04	6.283779e-01
7.103219999999999e-03	1.270592e+00	6.283768e-01
7.105000000000000e-03	4.999874e+00	6.284649e-01
7.155000000000000e-03	4.999873e+00	6.371987e-01
7.155500000000000e-03	1.666539e+00	6.371859e-01
7.156500000000000e-03	-1.274316e-04	6.371604e-01
7.160000000000000e-03	-1.274137e-04	6.370712e-01
7.200000000000001e-03	-1.272100e-04	6.360523e-01
7.201380000000000e-03	-1.272029e-04	6.360172e-01
7.203220000000000e-03	1.270591e+00	6.360156e-01
7.205000000000000e-03	4.999873e+00	6.361030e-01
7.255000000000000e-03	4.999871e+00	6.448216e-01
7.255500000000000e-03	1.666538e+00	6.448087e-01
7.256500000000000e-03	-1.289561e-04	6.447829e-01
7.260000000000000e-03	-1.289380e-04	6.446926e-01
7.300000000000001e-03	-1.287318e-04	6.436615e-01
7.301380000000001e-03	-1.287247e-04	6.436260e-01
7.303220000000000e-03	1.270589e+00	6.436238e-01
7.305000000000000e-03	4.999871e+00	6.437107e-01
7.355000000000000e-03	4.999869e+00	6.524141e-01
7.355499999999999e-03	1.666536e+00	6.524010e-01
7.356499999999999e-03	-1.304745e-04	6.523749e-01
7.359999999999999e-03	-1.304562e-04	6.522835e-01
7.400000000000000e-03	-1.302476e-04	6.512403e-01
7.401380000000000e-03	-1.302404e-04	6.512043e-01
7.403219999999999e-03	1.270588e+00	6.512017e-01
7.405000000000000e-03	4.999870e+00	6.512880e-01
7.455000000000000e-03	4.999868e+00	6.599762e-01
7.455499999999999e-03	1.666535e+00	6.599631e-01
7.456500000000000e-03	-1.319868e-04	6.599367e-01
7.460000000000000e-03	-1.319684e-04	6.598442e-01
7.500000000000001e-03	-1.317573e-04	6.587889e-01
7.501380000000000e-03	-1.317500e-04	6.587525e-01
7.503220000000000e-03	1.270586e+00	6.587492e-01
7.505000000000000e-03	4.999868e+00	6.588351e-01
7.555000000000000e-03	4.999866e+00	6.675082e-01
7.555500000000000e-03	1.666533e+00	6.674948e-01
7.556500000000000e-03	-1.334931e-04	6.674681e-01
7.560000000000000e-03	-1.334744e-04	6.673747e-01
7.600000000000001e-03	-1.332610e-04	6.663073e-01
7.601380000000000e-03	-1.332536e-04	6.662705e-01
7.603220000000000e-03	1.270585e+00	6.662667e-01
7.605000000000000e-03	4.999867e+00	6.663520e-01
7.654999999999999e-03	4.999865e+00	6.750101e-01
7.655499999999999e-03	1.666532e+00	6.749966e-01
7.656499999999999e-03	-1.349934e-04	6.749696e-01
7.659999999999999e-03	-1.349745e-04	6.748750e-01
7.700000000000000e-03	-1.347586e-04	6.737957e-01
7.701380000000000e-03	-1.347512e-04	6.737584e-01
7.703219999999999e-03	1.270583e+00	6.737541e-01
7.705000000000000e-03	4.999865e+00	6.738389e-01
7.755000000000000e-03	4.999864e+00	6.824820e-01
7.755499999999999e-03	1.666530e+00	6.824684e-01
7.756500000000000e-03	-1.364877e-04	6.824411e-01
7.760000000000000e-03	-1.364686e-04	6.823454e-01
7.800000000000001e-03	-1.362503e-04	6.812541e-01
7.801380000000000e-03	-1.362428e-04	6.812165e-01
7.803220000000000e-03	1.270582e+00	6.812116e-01
7.805000000000000e-03	4.999864e+00	6.812959e-01
7.855000000000001e-03	4.999862e+00	6.899241e-01
7.855500000000001e-03	1.666529e+00	6.899103e-01
7.856500000000001e-03	-1.379760e-04	6.898827e-01
7.860000000000001e-03	-1.379567e-04	6.897861e-01
7.900000000000001e-03	-1.377361e-04	6.886829e-01
7.901380000000000e-03	-1.377285e-04	6.886448e-01
7.903219999999999e-03	1.270581e+00	6.886393e-01
7.905000000000001e-03	4.999862e+00	6.887230e-01
7.955000000000000e-03	4.999861e+00	6.973364e-01
7.955500000000001e-03	1.666527e+00	6.973225e-01
7.956500000000000e-03	-1.394584e-04	6.972946e-01
7.960000000000000e-03	-1.394389e-04	6.971969e-01
8.000000000000000e-03	-1.392159e-04	6.960819e-01
8.001379999999999e-03	-1.392082e-04	6.960434e-01
8.003219999999998e-03	1.270579e+00	6.960374e-01
8.005000000000000e-03	4.999861e+00	6.961206e-01
8.055000000000000e-03	4.999859e+00	7.047192e-01
8.055500000000000e-03	1.666526e+00	7.047051e-01
8.056499999999999e-03	-1.409349e-04	7.046769e-01
8.059999999999999e-03	-1.409151e-04	7.045782e-01
8.100000000000000e-03	-1.406898e-04	7.034513e-01
8.101379999999998e-03	-1.406820e-04	7.034125e-01
8.103219999999998e-03	1.270578e+00	7.034059e-01
8.104999999999999e-03	4.999859e+00	7.034886e-01
8.154999999999999e-03	4.999857e+00	7.120725e-01
8.155500000000000e-03	1.666524e+00	7.120582e-01
8.156499999999999e-03	-1.424054e-04	7.120297e-01
8.159999999999999e-03	-1.423855e-04	7.119300e-01
8.199999999999999e-03	-1.421578e-04	7.107913e-01
8.201379999999998e-03	-1.421499e-04	7.107521e-01
8.203219999999997e-03	1.270576e+00	7.107450e-01
8.204999999999999e-03	4.999858e+00	7.108272e-01
8.255000000000000e-03	4.999856e+00	7.193964e-01
8.255500000000001e-03	1.666523e+00	7.193820e-01
8.256500000000000e-03	-1.438701e-04	7.193532e-01
8.260000000000000e-03	-1.438500e-04	7.192525e-01
8.300000000000000e-03	-1.436199e-04	7.181021e-01
8.301379999999999e-03	-1.436120e-04	7.180625e-01
8.303219999999998e-03	1.270575e+00	7.180548e-01
8.305000000000000e-03	4.999856e+00	7.181364e-01
8.355000000000000e-03	4.999855e+00	7.266910e-01
8.355500000000000e-03	1.666521e+00	7.266765e-01
8.356499999999999e-03	-1.453290e-04	7.266474e-01
8.359999999999999e-03	-1.453086e-04	7.265456e-01
8.399999999999999e-03	-1.450762e-04	7.253836e-01
8.401379999999998e-03	-1.450682e-04	7.253436e-01
8.403219999999998e-03	1.270573e+00	7.253354e-01
8.404999999999999e-03	4.999855e+00	7.254165e-01
8.455000000000001e-03	4.999853e+00	7.339566e-01
8.455500000000001e-03	1.666520e+00	7.339419e-01
8.456500000000000e-03	-1.467820e-04	7.339125e-01
8.460000000000001e-03	-1.467614e-04	7.338097e-01
8.500000000000001e-03	-1.465267e-04	7.326361e-01
8.501379999999999e-03	-1.465186e-04	7.325956e-01
8.503219999999999e-03	1.270572e+00	7.325869e-01
8.505000000000000e-03	4.999854e+00	7.326675e-01
8.555000000000000e-03	4.999852e+00	7.411931e-01
8.555500000000001e-03	1.666518e+00	7.411782e-01
8.556500000000000e-03	-1.482292e-04	7.411486e-01
8.560000000000000e-03	-1.482084e-04	7.410448e-01
8.600000000000000e-03	-1.479714e-04	7.398596e-01
8.601379999999999e-03	-1.479632e-04	7.398188e-01
